date,lat,lon,zone,deaths,confirmed
45,-8.3681,-74.5433,0,3.0,120.0
46,-9.5297,-77.5292,0,23.0,334.0
46,-12.0631,-77.1469,0,36.0,1369.0
46,-12.0708,-75.2089,0,1.0,178.0
46,-12.0453,-77.0308,0,227.0,12256.0
46,-8.3681,-74.5433,0,3.0,149.0
47,-9.5297,-77.5292,0,26.0,365.0
47,-12.0631,-77.1469,0,39.0,1416.0
47,-12.0708,-75.2089,0,1.0,207.0
47,-12.0453,-77.0308,0,247.0,13214.0
47,-10.6825,-76.2569,0,1.0,46.0
47,-8.3681,-74.5433,0,3.0,172.0
48,-9.5297,-77.5292,0,28.0,352.0
48,-12.0631,-77.1469,0,39.0,1536.0
48,-12.0708,-75.2089,0,1.0,206.0
48,-12.0453,-77.0308,0,267.0,14300.0
48,-10.6825,-76.2569,0,1.0,48.0
48,-8.3681,-74.5433,0,3.0,210.0
49,-9.5297,-77.5292,0,29.0,361.0
49,-12.0631,-77.1469,0,40.0,1591.0
49,-9.93,-76.2397,0,1.0,116.0
49,-12.0708,-75.2089,0,4.0,219.0
49,-12.0453,-77.0308,0,290.0,14814.0
49,-10.6825,-76.2569,0,1.0,61.0
49,-8.3681,-74.5433,0,11.0,226.0
50,-9.5297,-77.5292,0,33.0,464.0
50,-12.0631,-77.1469,0,44.0,2436.0
50,-9.93,-76.2397,0,1.0,160.0
50,-12.0708,-75.2089,0,4.0,257.0
50,-12.0453,-77.0308,0,303.0,16567.0
50,-10.6825,-76.2569,0,1.0,68.0
50,-8.3681,-74.5433,0,14.0,323.0
51,-9.5297,-77.5292,0,35.0,506.0
51,-12.0631,-77.1469,0,44.0,2615.0
51,-12.0708,-75.2089,0,4.0,284.0
51,-12.0453,-77.0308,0,303.0,17884.0
51,-10.6825,-76.2569,0,1.0,78.0
51,-8.3681,-74.5433,0,14.0,349.0
52,-9.5297,-77.5292,0,34.0,547.0
52,-12.0631,-77.1469,0,50.0,2672.0
52,-12.0708,-75.2089,0,4.0,290.0
52,-12.0453,-77.0308,0,332.0,18571.0
52,-10.6825,-76.2569,0,1.0,82.0
52,-8.3681,-74.5433,0,14.0,370.0
53,-9.5297,-77.5292,0,39.0,598.0
53,-12.0631,-77.1469,0,52.0,2933.0
53,-12.0708,-75.2089,0,4.0,331.0
53,-12.0453,-77.0308,0,358.0,20048.0
53,-10.6825,-76.2569,0,1.0,90.0
53,-8.3681,-74.5433,0,14.0,454.0
54,-9.5297,-77.5292,0,52.0,630.0
54,-12.0631,-77.1469,0,52.0,3101.0
54,-12.0708,-75.2089,0,4.0,373.0
54,-12.0453,-77.0308,0,404.0,21854.0
54,-10.6825,-76.2569,0,1.0,95.0
54,-8.3681,-74.5433,0,14.0,526.0
55,-9.5297,-77.5292,0,56.0,693.0
55,-12.0631,-77.1469,0,60.0,3219.0
55,-12.0708,-75.2089,0,4.0,394.0
55,-12.0453,-77.0308,0,437.0,23561.0
55,-10.6825,-76.2569,0,1.0,113.0
55,-8.3681,-74.5433,0,38.0,671.0
56,-9.5297,-77.5292,0,56.0,822.0
56,-12.0631,-77.1469,0,60.0,3458.0
56,-12.0708,-75.2089,0,4.0,436.0
56,-12.0453,-77.0308,0,491.0,25718.0
56,-10.6825,-76.2569,0,1.0,122.0
56,-8.3681,-74.5433,0,38.0,760.0
57,-9.5297,-77.5292,0,66.0,907.0
57,-12.0631,-77.1469,0,66.0,3543.0
57,-12.0708,-75.2089,0,7.0,451.0
57,-12.0453,-77.0308,0,504.0,26908.0
57,-10.6825,-76.2569,0,1.0,148.0
57,-8.3681,-74.5433,0,38.0,826.0
58,-9.5297,-77.5292,0,77.0,993.0
58,-12.0631,-77.1469,0,66.0,3893.0
58,-12.0708,-75.2089,0,7.0,506.0
58,-12.0453,-77.0308,0,517.0,28990.0
58,-10.6825,-76.2569,0,1.0,161.0
58,-8.3681,-74.5433,0,38.0,913.0
60,-9.5297,-77.5292,0,85.0,1159.0
60,-12.0631,-77.1469,0,77.0,4245.0
60,-9.93,-76.2397,0,2.0,255.0
60,-12.0708,-75.2089,0,7.0,587.0
60,-12.0453,-77.0308,0,584.0,32339.0
60,-10.6825,-76.2569,0,1.0,166.0
60,-8.3681,-74.5433,0,38.0,1032.0
61,-9.5297,-77.5292,0,85.0,1256.0
61,-12.0631,-77.1469,0,82.0,4404.0
61,-9.93,-76.2397,0,7.0,259.0
61,-12.0708,-75.2089,0,14.0,632.0
61,-12.0453,-77.0308,0,613.0,35299.0
61,-10.6825,-76.2569,0,1.0,151.0
61,-8.3681,-74.5433,0,38.0,1076.0
62,-9.5297,-77.5292,0,93.0,1307.0
62,-12.0631,-77.1469,0,82.0,4678.0
62,-9.93,-76.2397,0,7.0,293.0
62,-12.0708,-75.2089,0,14.0,655.0
62,-12.0453,-77.0308,0,636.0,37606.0
62,-10.6825,-76.2569,0,1.0,151.0
62,-8.3681,-74.5433,0,38.0,1169.0
63,-9.5297,-77.5292,0,106.0,1390.0
63,-12.0631,-77.1469,0,82.0,4968.0
63,-9.93,-76.2397,0,7.0,323.0
63,-12.0708,-75.2089,0,14.0,689.0
63,-12.0453,-77.0308,0,653.0,39837.0
63,-10.6825,-76.2569,0,1.0,158.0
63,-8.3681,-74.5433,0,38.0,1208.0
64,-9.5297,-77.5292,0,106.0,1472.0
64,-12.0631,-77.1469,0,119.0,5217.0
64,-9.93,-76.2397,0,7.0,331.0
64,-12.0708,-75.2089,0,14.0,764.0
64,-12.0453,-77.0308,0,662.0,41844.0
64,-10.6825,-76.2569,0,1.0,162.0
64,-8.3681,-74.5433,0,67.0,1255.0
65,-9.5297,-77.5292,0,106.0,1507.0
65,-12.0631,-77.1469,0,119.0,5360.0
65,-9.93,-76.2397,0,7.0,333.0
65,-12.0708,-75.2089,0,14.0,798.0
65,-12.0453,-77.0308,0,672.0,43284.0
65,-10.6825,-76.2569,0,1.0,167.0
65,-8.3681,-74.5433,0,66.0,1329.0
66,-9.5297,-77.5292,0,106.0,1521.0
66,-12.0631,-77.1469,0,119.0,5400.0
66,-9.93,-76.2397,0,7.0,335.0
66,-12.0708,-75.2089,0,14.0,839.0
66,-12.0453,-77.0308,0,689.0,44333.0
66,-10.6825,-76.2569,0,1.0,168.0
66,-8.3681,-74.5433,0,66.0,1392.0
67,-9.5297,-77.5292,0,106.0,1553.0
67,-12.0631,-77.1469,0,119.0,5584.0
67,-9.93,-76.2397,0,7.0,341.0
67,-12.0708,-75.2089,0,14.0,855.0
67,-12.0453,-77.0308,0,725.0,46507.0
67,-10.6825,-76.2569,0,1.0,171.0
67,-8.3681,-74.5433,0,66.0,1437.0
68,-9.5297,-77.5292,0,119.0,1620.0
68,-12.0631,-77.1469,0,125.0,5851.0
68,-9.93,-76.2397,0,7.0,359.0
68,-12.0708,-75.2089,0,14.0,890.0
68,-12.0453,-77.0308,0,791.0,49605.0
68,-10.6825,-76.2569,0,1.0,173.0
68,-8.3681,-74.5433,0,66.0,1486.0
69,-9.5297,-77.5292,0,119.0,1698.0
69,-12.0631,-77.1469,0,143.0,6199.0
69,-9.93,-76.2397,0,7.0,375.0
69,-12.0708,-75.2089,0,14.0,954.0
69,-12.0453,-77.0308,0,817.0,52545.0
69,-10.6825,-76.2569,0,1.0,179.0
69,-8.3681,-74.5433,0,71.0,1542.0
70,-9.5297,-77.5292,0,137.0,1779.0
70,-12.0631,-77.1469,0,156.0,6422.0
70,-9.93,-76.2397,0,7.0,413.0
70,-12.0708,-75.2089,0,14.0,1013.0
70,-12.0453,-77.0308,0,820.0,54901.0
70,-10.6825,-76.2569,0,4.0,185.0
70,-8.3681,-74.5433,0,71.0,1622.0
71,-9.5297,-77.5292,0,142.0,1971.0
71,-12.0631,-77.1469,0,155.0,6513.0
71,-9.93,-76.2397,0,7.0,470.0
71,-12.0708,-75.2089,0,14.0,1046.0
71,-12.0453,-77.0308,0,857.0,57473.0
71,-10.6825,-76.2569,0,4.0,189.0
71,-8.3681,-74.5433,0,91.0,1658.0
72,-9.5297,-77.5292,0,142.0,2095.0
72,-12.0631,-77.1469,0,160.0,6685.0
72,-9.93,-76.2397,0,7.0,495.0
72,-12.0708,-75.2089,0,14.0,1098.0
72,-12.0453,-77.0308,0,915.0,59712.0
72,-10.6825,-76.2569,0,4.0,196.0
72,-8.3681,-74.5433,0,91.0,1709.0
73,-9.5297,-77.5292,0,158.0,2153.0
73,-12.0631,-77.1469,0,160.0,6782.0
73,-9.93,-76.2397,0,7.0,504.0
73,-12.0708,-75.2089,0,14.0,1149.0
73,-12.0453,-77.0308,0,955.0,61197.0
73,-10.6825,-76.2569,0,4.0,211.0
73,-8.3681,-74.5433,0,91.0,2032.0
74,-9.5297,-77.5292,0,175.0,2226.0
74,-12.0631,-77.1469,0,171.0,7011.0
74,-9.93,-76.2397,0,7.0,520.0
74,-12.0708,-75.2089,0,14.0,1166.0
74,-12.0453,-77.0308,0,1012.0,64278.0
74,-10.6825,-76.2569,0,4.0,229.0
74,-8.3681,-74.5433,0,91.0,2224.0
75,-9.5297,-77.5292,0,175.0,2354.0
75,-12.0631,-77.1469,0,178.0,7381.0
75,-9.93,-76.2397,0,7.0,539.0
75,-12.0708,-75.2089,0,14.0,1223.0
75,-12.0453,-77.0308,0,1060.0,67060.0
75,-10.6825,-76.2569,0,5.0,231.0
75,-8.3681,-74.5433,0,91.0,2371.0
76,-9.5297,-77.5292,0,194.0,2466.0
76,-12.0631,-77.1469,0,192.0,7685.0
76,-9.93,-76.2397,0,7.0,566.0
76,-12.0708,-75.2089,0,14.0,1289.0
76,-12.0453,-77.0308,0,1114.0,70155.0
76,-10.6825,-76.2569,0,5.0,249.0
76,-8.3681,-74.5433,0,104.0,2478.0
77,-9.5297,-77.5292,0,196.0,2557.0
77,-12.0631,-77.1469,0,192.0,7846.0
77,-9.93,-76.2397,0,7.0,607.0
77,-12.0708,-75.2089,0,14.0,1336.0
77,-12.0453,-77.0308,0,1164.0,71719.0
77,-10.6825,-76.2569,0,6.0,276.0
77,-8.3681,-74.5433,0,104.0,2652.0
78,-9.5297,-77.5292,0,208.0,2722.0
78,-12.0631,-77.1469,0,192.0,8125.0
78,-9.93,-76.2397,0,7.0,629.0
78,-12.0708,-75.2089,0,14.0,1375.0
78,-12.0453,-77.0308,0,1208.0,74037.0
78,-10.6825,-76.2569,0,8.0,288.0
78,-8.3681,-74.5433,0,104.0,2775.0
79,-9.5297,-77.5292,0,209.0,2832.0
79,-12.0631,-77.1469,0,194.0,8558.0
79,-9.93,-76.2397,0,7.0,676.0
79,-12.0708,-75.2089,0,14.0,1438.0
79,-12.0453,-77.0308,0,1235.0,75716.0
79,-10.6825,-76.2569,0,8.0,335.0
79,-8.3681,-74.5433,0,104.0,2941.0
80,-9.5297,-77.5292,0,209.0,2842.0
80,-12.0631,-77.1469,0,248.0,8726.0
80,-9.93,-76.2397,0,7.0,692.0
80,-12.0708,-75.2089,0,14.0,1470.0
80,-12.0453,-77.0308,0,1313.0,77486.0
80,-10.6825,-76.2569,0,8.0,387.0
80,-8.3681,-74.5433,0,104.0,2959.0
81,-9.5297,-77.5292,0,223.0,3249.0
81,-12.0631,-77.1469,0,248.0,9122.0
81,-9.93,-76.2397,0,7.0,716.0
81,-12.0708,-75.2089,0,14.0,1521.0
81,-12.0453,-77.0308,0,1359.0,80882.0
81,-10.6825,-76.2569,0,8.0,408.0
81,-8.3681,-74.5433,0,104.0,3238.0
82,-9.5297,-77.5292,0,237.0,3196.0
82,-12.0631,-77.1469,0,281.0,9495.0
82,-9.93,-76.2397,0,7.0,741.0
82,-12.0708,-75.2089,0,14.0,1578.0
82,-12.0453,-77.0308,0,1407.0,84994.0
82,-10.6825,-76.2569,0,8.0,416.0
82,-8.3681,-74.5433,0,104.0,3238.0
83,-9.5297,-77.5292,0,241.0,3455.0
83,-12.0631,-77.1469,0,289.0,9953.0
83,-9.93,-76.2397,0,9.0,780.0
83,-12.0708,-75.2089,0,16.0,1675.0
83,-12.0453,-77.0308,0,1473.0,87478.0
83,-10.6825,-76.2569,0,8.0,426.0
83,-8.3681,-74.5433,0,105.0,3530.0
84,-9.5297,-77.5292,0,252.0,3384.0
84,-12.0631,-77.1469,0,298.0,10781.0
84,-9.93,-76.2397,0,10.0,811.0
84,-12.0708,-75.2089,0,17.0,1755.0
84,-12.0453,-77.0308,0,1547.0,92057.0
84,-10.6825,-76.2569,0,8.0,448.0
84,-8.3681,-74.5433,0,106.0,3645.0
85,-9.5297,-77.5292,0,262.0,3515.0
85,-12.0631,-77.1469,0,312.0,12105.0
85,-9.93,-76.2397,0,10.0,848.0
85,-12.0708,-75.2089,0,19.0,1816.0
85,-12.0453,-77.0308,0,1625.0,96583.0
85,-10.6825,-76.2569,0,9.0,458.0
85,-8.3681,-74.5433,0,107.0,3645.0
86,-9.5297,-77.5292,0,267.0,4220.0
86,-12.0631,-77.1469,0,321.0,12167.0
86,-9.93,-76.2397,0,12.0,885.0
86,-12.0708,-75.2089,0,19.0,1848.0
86,-12.0453,-77.0308,0,1709.0,100526.0
86,-10.6825,-76.2569,0,9.0,463.0
86,-8.3681,-74.5433,0,107.0,4054.0
87,-9.5297,-77.5292,0,270.0,4444.0
87,-12.0631,-77.1469,0,329.0,12495.0
87,-9.93,-76.2397,0,13.0,979.0
87,-12.0708,-75.2089,0,19.0,1896.0
87,-12.0453,-77.0308,0,1786.0,103020.0
87,-10.6825,-76.2569,0,9.0,473.0
87,-8.3681,-74.5433,0,107.0,4268.0
88,-9.5297,-77.5292,0,277.0,4668.0
88,-12.0631,-77.1469,0,338.0,12911.0
88,-9.93,-76.2397,0,13.0,987.0
88,-12.0708,-75.2089,0,20.0,1951.0
88,-12.0453,-77.0308,0,1868.0,109078.0
88,-10.6825,-76.2569,0,11.0,476.0
88,-8.3681,-74.5433,0,110.0,4467.0
89,-9.5297,-77.5292,0,286.0,4647.0
89,-12.0631,-77.1469,0,346.0,13171.0
89,-9.93,-76.2397,0,13.0,1013.0
89,-12.0708,-75.2089,0,20.0,2007.0
89,-12.0453,-77.0308,0,1947.0,108323.0
89,-10.6825,-76.2569,0,11.0,480.0
89,-8.3681,-74.5433,0,113.0,4580.0
90,-9.5297,-77.5292,0,292.0,5048.0
90,-12.0631,-77.1469,0,360.0,13291.0
90,-9.93,-76.2397,0,13.0,1068.0
90,-12.0708,-75.2089,0,20.0,2089.0
90,-12.0453,-77.0308,0,2019.0,108680.0
90,-10.6825,-76.2569,0,11.0,512.0
90,-8.3681,-74.5433,0,113.0,5023.0
91,-9.5297,-77.5292,0,300.0,5226.0
91,-12.0631,-77.1469,0,369.0,13410.0
91,-9.93,-76.2397,0,13.0,1120.0
91,-12.0708,-75.2089,0,21.0,2093.0
91,-12.0453,-77.0308,0,2095.0,110161.0
91,-10.6825,-76.2569,0,11.0,553.0
91,-8.3681,-74.5433,0,114.0,5087.0
92,-9.5297,-77.5292,0,305.0,5290.0
92,-12.0631,-77.1469,0,378.0,13656.0
92,-9.93,-76.2397,0,14.0,1154.0
92,-12.0708,-75.2089,0,22.0,2114.0
92,-12.0453,-77.0308,0,2186.0,112974.0
92,-10.6825,-76.2569,0,11.0,565.0
92,-8.3681,-74.5433,0,115.0,5183.0
93,-9.5297,-77.5292,0,312.0,5386.0
93,-12.0631,-77.1469,0,389.0,13865.0
93,-9.93,-76.2397,0,16.0,1176.0
93,-12.0708,-75.2089,0,24.0,2158.0
93,-12.0453,-77.0308,0,2283.0,116159.0
93,-10.6825,-76.2569,0,11.0,574.0
93,-8.3681,-74.5433,0,117.0,5306.0
94,-9.5297,-77.5292,0,318.0,5443.0
94,-12.0631,-77.1469,0,391.0,14017.0
94,-9.93,-76.2397,0,18.0,1183.0
94,-12.0708,-75.2089,0,25.0,2194.0
94,-12.0453,-77.0308,0,2349.0,118036.0
94,-10.6825,-76.2569,0,11.0,643.0
94,-8.3681,-74.5433,0,117.0,5421.0
95,-9.5297,-77.5292,0,327.0,5582.0
95,-12.0631,-77.1469,0,401.0,14284.0
95,-9.93,-76.2397,0,18.0,1215.0
95,-12.0708,-75.2089,0,28.0,2249.0
95,-12.0453,-77.0308,0,2449.0,120183.0
95,-10.6825,-76.2569,0,12.0,656.0
95,-8.3681,-74.5433,0,118.0,5525.0
96,-9.5297,-77.5292,0,335.0,5736.0
96,-12.0631,-77.1469,0,410.0,14489.0
96,-9.93,-76.2397,0,19.0,1254.0
96,-12.0708,-75.2089,0,29.0,2298.0
96,-12.0453,-77.0308,0,2543.0,122883.0
96,-10.6825,-76.2569,0,13.0,679.0
96,-8.3681,-74.5433,0,119.0,5648.0
97,-9.5297,-77.5292,0,340.0,5885.0
97,-12.0631,-77.1469,0,418.0,14830.0
97,-9.93,-76.2397,0,22.0,1287.0
97,-12.0708,-75.2089,0,34.0,2393.0
97,-12.0453,-77.0308,0,2675.0,125640.0
97,-10.6825,-76.2569,0,13.0,700.0
97,-8.3681,-74.5433,0,120.0,5914.0
98,-9.5297,-77.5292,0,347.0,6000.0
98,-12.0631,-77.1469,0,434.0,15200.0
98,-9.93,-76.2397,0,24.0,1363.0
98,-12.0708,-75.2089,0,37.0,2483.0
98,-12.0453,-77.0308,0,2784.0,128700.0
98,-10.6825,-76.2569,0,13.0,729.0
98,-8.3681,-74.5433,0,122.0,6085.0
99,-9.5297,-77.5292,0,358.0,6155.0
99,-12.0631,-77.1469,0,439.0,15556.0
99,-9.93,-76.2397,0,27.0,1433.0
99,-12.0708,-75.2089,0,37.0,2545.0
99,-12.0453,-77.0308,0,2894.0,129865.0
99,-10.6825,-76.2569,0,13.0,747.0
99,-8.3681,-74.5433,0,122.0,6244.0
100,-9.5297,-77.5292,0,371.0,6294.0
100,-12.0631,-77.1469,0,452.0,15807.0
100,-9.93,-76.2397,0,28.0,1494.0
100,-12.0708,-75.2089,0,43.0,2626.0
100,-12.0453,-77.0308,0,2988.0,132186.0
100,-10.6825,-76.2569,0,13.0,759.0
100,-8.3681,-74.5433,0,126.0,6350.0
101,-9.5297,-77.5292,0,378.0,6410.0
101,-12.0631,-77.1469,0,464.0,15955.0
101,-9.93,-76.2397,0,30.0,1527.0
101,-12.0708,-75.2089,0,46.0,2680.0
101,-12.0453,-77.0308,0,3083.0,134008.0
101,-10.6825,-76.2569,0,14.0,794.0
101,-8.3681,-74.5433,0,127.0,6400.0
102,-9.5297,-77.5292,0,387.0,6509.0
102,-12.0631,-77.1469,0,477.0,16115.0
102,-9.93,-76.2397,0,31.0,1593.0
102,-12.0708,-75.2089,0,46.0,2726.0
102,-12.0453,-77.0308,0,3196.0,136464.0
102,-10.6825,-76.2569,0,15.0,817.0
102,-8.3681,-74.5433,0,129.0,6438.0
103,-9.5297,-77.5292,0,394.0,6649.0
103,-12.0631,-77.1469,0,498.0,16224.0
103,-9.93,-76.2397,0,35.0,1614.0
103,-12.0708,-75.2089,0,50.0,2771.0
103,-12.0453,-77.0308,0,3278.0,138203.0
103,-10.6825,-76.2569,0,16.0,826.0
103,-8.3681,-74.5433,0,133.0,6645.0
104,-9.5297,-77.5292,0,397.0,6746.0
104,-12.0631,-77.1469,0,506.0,16458.0
104,-9.93,-76.2397,0,36.0,1657.0
104,-12.0708,-75.2089,0,52.0,2869.0
104,-12.0453,-77.0308,0,3390.0,139869.0
104,-10.6825,-76.2569,0,16.0,829.0
104,-8.3681,-74.5433,0,138.0,6760.0
105,-9.5297,-77.5292,0,403.0,6877.0
105,-12.0631,-77.1469,0,513.0,16678.0
105,-9.93,-76.2397,0,38.0,1718.0
105,-12.0708,-75.2089,0,85.0,2944.0
105,-12.0453,-77.0308,0,3485.0,141512.0
105,-10.6825,-76.2569,0,16.0,841.0
105,-8.3681,-74.5433,0,138.0,6817.0
106,-9.5297,-77.5292,0,411.0,7002.0
106,-12.0631,-77.1469,0,527.0,16844.0
106,-9.93,-76.2397,0,40.0,1770.0
106,-12.0708,-75.2089,0,106.0,3000.0
106,-12.0453,-77.0308,0,3580.0,143017.0
106,-10.6825,-76.2569,0,16.0,856.0
106,-8.3681,-74.5433,0,140.0,6915.0
107,-9.5297,-77.5292,0,419.0,7133.0
107,-12.0631,-77.1469,0,541.0,16986.0
107,-9.93,-76.2397,0,40.0,1818.0
107,-12.0708,-75.2089,0,107.0,3117.0
107,-12.0453,-77.0308,0,3674.0,144623.0
107,-10.6825,-76.2569,0,18.0,866.0
107,-8.3681,-74.5433,0,141.0,6989.0
108,-9.5297,-77.5292,0,426.0,7248.0
108,-12.0631,-77.1469,0,550.0,17145.0
108,-9.93,-76.2397,0,43.0,1890.0
108,-12.0708,-75.2089,0,108.0,3156.0
108,-12.0453,-77.0308,0,3761.0,145466.0
108,-10.6825,-76.2569,0,20.0,867.0
108,-8.3681,-74.5433,0,141.0,7177.0
109,-9.5297,-77.5292,0,431.0,7347.0
109,-12.0631,-77.1469,0,555.0,17303.0
109,-9.93,-76.2397,0,46.0,1914.0
109,-12.0708,-75.2089,0,112.0,3330.0
109,-12.0453,-77.0308,0,3855.0,147372.0
109,-10.6825,-76.2569,0,20.0,881.0
109,-8.3681,-74.5433,0,142.0,7229.0
110,-9.5297,-77.5292,0,437.0,7444.0
110,-12.0631,-77.1469,0,563.0,17372.0
110,-9.93,-76.2397,0,47.0,1957.0
110,-12.0708,-75.2089,0,116.0,3403.0
110,-12.0453,-77.0308,0,3950.0,149377.0
110,-10.6825,-76.2569,0,20.0,888.0
110,-8.3681,-74.5433,0,145.0,7293.0
111,-9.5297,-77.5292,0,441.0,7553.0
111,-12.0631,-77.1469,0,572.0,17449.0
111,-9.93,-76.2397,0,50.0,1998.0
111,-12.0708,-75.2089,0,120.0,3470.0
111,-12.0453,-77.0308,0,4029.0,151225.0
111,-10.6825,-76.2569,0,20.0,898.0
111,-8.3681,-74.5433,0,145.0,7327.0
112,-9.5297,-77.5292,0,444.0,7652.0
112,-12.0631,-77.1469,0,584.0,17580.0
112,-9.93,-76.2397,0,52.0,2089.0
112,-12.0708,-75.2089,0,124.0,3558.0
112,-12.0453,-77.0308,0,4124.0,153068.0
112,-10.6825,-76.2569,0,20.0,908.0
112,-8.3681,-74.5433,0,146.0,7399.0
113,-9.5297,-77.5292,0,452.0,7752.0
113,-12.0631,-77.1469,0,596.0,17747.0
113,-9.93,-76.2397,0,56.0,2128.0
113,-12.0708,-75.2089,0,128.0,3633.0
113,-12.0453,-77.0308,0,4228.0,154713.0
113,-10.6825,-76.2569,0,20.0,922.0
113,-8.3681,-74.5433,0,146.0,7528.0
114,-9.5297,-77.5292,0,457.0,7828.0
114,-12.0631,-77.1469,0,611.0,17871.0
114,-9.93,-76.2397,0,57.0,2215.0
114,-12.0708,-75.2089,0,133.0,3721.0
114,-12.0453,-77.0308,0,4320.0,156172.0
114,-10.6825,-76.2569,0,20.0,936.0
114,-8.3681,-74.5433,0,149.0,7619.0
115,-9.5297,-77.5292,0,468.0,7874.0
115,-12.0631,-77.1469,0,619.0,17944.0
115,-9.93,-76.2397,0,58.0,2299.0
115,-12.0708,-75.2089,0,135.0,3821.0
115,-12.0453,-77.0308,0,4420.0,157050.0
115,-10.6825,-76.2569,0,20.0,1091.0
115,-8.3681,-74.5433,0,152.0,7668.0
