date,lat,lon,zone,deaths,confirmed
40,-3.5711,-80.4592,1,10.0,82.0
41,-7.1547,-78.5108,1,1.0,22.0
41,-8.1,-79.0306,1,9.0,193.0
41,-6.7669,-79.8506,1,54.0,571.0
41,-3.7481,-73.2442,1,10.0,412.0
41,-5.1525,-80.6578,1,14.0,233.0
41,-6.0347,-76.9742,1,1.0,47.0
41,-3.5711,-80.4592,1,10.0,85.0
42,-7.1547,-78.5108,1,2.0,38.0
42,-8.1,-79.0306,1,16.0,194.0
42,-6.7669,-79.8506,1,63.0,600.0
42,-3.7481,-73.2442,1,10.0,431.0
42,-5.1525,-80.6578,1,15.0,264.0
42,-6.0347,-76.9742,1,1.0,49.0
42,-3.5711,-80.4592,1,10.0,86.0
43,-7.1547,-78.5108,1,2.0,52.0
43,-8.1,-79.0306,1,16.0,211.0
43,-6.7669,-79.8506,1,75.0,642.0
43,-3.7481,-73.2442,1,10.0,485.0
43,-5.1525,-80.6578,1,24.0,344.0
43,-6.0347,-76.9742,1,1.0,81.0
43,-3.5711,-80.4592,1,10.0,86.0
44,-7.1547,-78.5108,1,2.0,61.0
44,-8.1,-79.0306,1,17.0,232.0
44,-6.7669,-79.8506,1,81.0,671.0
44,-3.7481,-73.2442,1,14.0,552.0
44,-5.1525,-80.6578,1,37.0,420.0
44,-6.0347,-76.9742,1,1.0,94.0
44,-3.5711,-80.4592,1,10.0,183.0
45,-7.1547,-78.5108,1,2.0,62.0
45,-8.1,-79.0306,1,17.0,253.0
45,-6.7669,-79.8506,1,89.0,675.0
45,-3.7481,-73.2442,1,14.0,585.0
45,-5.1525,-80.6578,1,37.0,436.0
45,-6.0347,-76.9742,1,1.0,94.0
45,-3.5711,-80.4592,1,10.0,184.0
46,-7.1547,-78.5108,1,2.0,73.0
46,-8.1,-79.0306,1,17.0,303.0
46,-6.7669,-79.8506,1,90.0,741.0
46,-3.7481,-73.2442,1,19.0,617.0
46,-5.1525,-80.6578,1,37.0,475.0
46,-6.0347,-76.9742,1,1.0,100.0
46,-3.5711,-80.4592,1,10.0,198.0
47,-7.1547,-78.5108,1,2.0,78.0
47,-8.1,-79.0306,1,17.0,318.0
47,-6.7669,-79.8506,1,97.0,864.0
47,-3.7481,-73.2442,1,23.0,653.0
47,-5.1525,-80.6578,1,45.0,514.0
47,-6.0347,-76.9742,1,1.0,107.0
47,-3.5711,-80.4592,1,10.0,205.0
48,-7.1547,-78.5108,1,2.0,90.0
48,-8.1,-79.0306,1,17.0,391.0
48,-6.7669,-79.8506,1,111.0,968.0
48,-3.7481,-73.2442,1,23.0,700.0
48,-5.1525,-80.6578,1,45.0,568.0
48,-6.0347,-76.9742,1,1.0,111.0
48,-3.5711,-80.4592,1,16.0,233.0
49,-7.1547,-78.5108,1,2.0,92.0
49,-8.1,-79.0306,1,23.0,410.0
49,-6.7669,-79.8506,1,119.0,974.0
49,-3.7481,-73.2442,1,29.0,708.0
49,-5.1525,-80.6578,1,45.0,585.0
49,-6.0347,-76.9742,1,1.0,117.0
49,-3.5711,-80.4592,1,19.0,234.0
50,-7.1547,-78.5108,1,2.0,105.0
50,-8.1,-79.0306,1,23.0,481.0
50,-6.7669,-79.8506,1,119.0,1388.0
50,-3.7481,-73.2442,1,36.0,742.0
50,-5.1525,-80.6578,1,79.0,669.0
50,-6.0347,-76.9742,1,1.0,121.0
50,-3.5711,-80.4592,1,19.0,240.0
51,-7.1547,-78.5108,1,2.0,128.0
51,-8.1,-79.0306,1,23.0,503.0
51,-6.7669,-79.8506,1,143.0,1602.0
51,-3.7481,-73.2442,1,39.0,786.0
51,-5.1525,-80.6578,1,79.0,790.0
51,-6.0347,-76.9742,1,1.0,151.0
51,-3.5711,-80.4592,1,19.0,250.0
52,-7.1547,-78.5108,1,2.0,141.0
52,-8.1,-79.0306,1,23.0,553.0
52,-6.7669,-79.8506,1,149.0,1651.0
52,-3.7481,-73.2442,1,39.0,827.0
52,-5.1525,-80.6578,1,92.0,816.0
52,-6.0347,-76.9742,1,1.0,166.0
52,-3.5711,-80.4592,1,19.0,250.0
53,-7.1547,-78.5108,1,3.0,156.0
53,-8.1,-79.0306,1,23.0,585.0
53,-6.7669,-79.8506,1,159.0,1814.0
53,-3.7481,-73.2442,1,45.0,881.0
53,-5.1525,-80.6578,1,92.0,960.0
53,-6.0347,-76.9742,1,1.0,178.0
53,-3.5711,-80.4592,1,19.0,275.0
54,-7.1547,-78.5108,1,3.0,162.0
54,-8.1,-79.0306,1,23.0,615.0
54,-6.7669,-79.8506,1,172.0,1956.0
54,-3.7481,-73.2442,1,51.0,1003.0
54,-5.1525,-80.6578,1,103.0,1080.0
54,-6.0347,-76.9742,1,1.0,205.0
54,-3.5711,-80.4592,1,19.0,290.0
55,-7.1547,-78.5108,1,3.0,170.0
55,-8.1,-79.0306,1,23.0,668.0
55,-6.7669,-79.8506,1,192.0,2176.0
55,-3.7481,-73.2442,1,55.0,1202.0
55,-5.1525,-80.6578,1,118.0,1207.0
55,-6.0347,-76.9742,1,1.0,238.0
55,-3.5711,-80.4592,1,19.0,310.0
56,-7.1547,-78.5108,1,3.0,201.0
56,-8.1,-79.0306,1,23.0,720.0
56,-6.7669,-79.8506,1,194.0,2360.0
56,-3.7481,-73.2442,1,57.0,1355.0
56,-5.1525,-80.6578,1,119.0,1396.0
56,-6.0347,-76.9742,1,1.0,248.0
56,-3.5711,-80.4592,1,19.0,326.0
57,-6.2294,-77.8728,1,1.0,136.0
57,-7.1547,-78.5108,1,3.0,224.0
57,-8.1,-79.0306,1,23.0,798.0
57,-6.7669,-79.8506,1,220.0,2548.0
57,-3.7481,-73.2442,1,57.0,1425.0
57,-5.1525,-80.6578,1,131.0,1492.0
57,-6.0347,-76.9742,1,1.0,265.0
57,-3.5711,-80.4592,1,19.0,336.0
58,-6.2294,-77.8728,1,1.0,155.0
58,-7.1547,-78.5108,1,3.0,259.0
58,-8.1,-79.0306,1,23.0,879.0
58,-6.7669,-79.8506,1,267.0,2646.0
58,-3.7481,-73.2442,1,59.0,1502.0
58,-5.1525,-80.6578,1,143.0,1618.0
58,-6.0347,-76.9742,1,1.0,282.0
58,-3.5711,-80.4592,1,19.0,347.0
60,-6.2294,-77.8728,1,4.0,170.0
60,-7.1547,-78.5108,1,3.0,322.0
60,-8.1,-79.0306,1,46.0,1062.0
60,-6.7669,-79.8506,1,299.0,3008.0
60,-3.7481,-73.2442,1,62.0,1595.0
60,-5.1525,-80.6578,1,149.0,1804.0
60,-6.0347,-76.9742,1,1.0,303.0
60,-3.5711,-80.4592,1,19.0,378.0
61,-6.2294,-77.8728,1,5.0,176.0
61,-7.1547,-78.5108,1,3.0,301.0
61,-8.1,-79.0306,1,46.0,1119.0
61,-6.7669,-79.8506,1,299.0,3127.0
61,-3.7481,-73.2442,1,67.0,1559.0
61,-5.1525,-80.6578,1,184.0,1914.0
61,-6.0347,-76.9742,1,1.0,317.0
61,-3.5711,-80.4592,1,19.0,443.0
62,-6.2294,-77.8728,1,7.0,186.0
62,-7.1547,-78.5108,1,3.0,316.0
62,-8.1,-79.0306,1,67.0,1206.0
62,-6.7669,-79.8506,1,318.0,3268.0
62,-3.7481,-73.2442,1,67.0,1666.0
62,-5.1525,-80.6578,1,205.0,2214.0
62,-6.0347,-76.9742,1,1.0,334.0
62,-3.5711,-80.4592,1,19.0,451.0
63,-6.2294,-77.8728,1,7.0,207.0
63,-7.1547,-78.5108,1,3.0,328.0
63,-8.1,-79.0306,1,66.0,1275.0
63,-6.7669,-79.8506,1,347.0,3479.0
63,-3.7481,-73.2442,1,67.0,1704.0
63,-5.1525,-80.6578,1,233.0,2258.0
63,-6.0347,-76.9742,1,2.0,394.0
63,-3.5711,-80.4592,1,19.0,461.0
64,-6.2294,-77.8728,1,7.0,221.0
64,-7.1547,-78.5108,1,3.0,351.0
64,-8.1,-79.0306,1,66.0,1394.0
64,-6.7669,-79.8506,1,365.0,3628.0
64,-3.7481,-73.2442,1,67.0,1735.0
64,-5.1525,-80.6578,1,240.0,2388.0
64,-6.0347,-76.9742,1,2.0,428.0
64,-3.5711,-80.4592,1,19.0,478.0
65,-6.2294,-77.8728,1,8.0,237.0
65,-7.1547,-78.5108,1,3.0,362.0
65,-8.1,-79.0306,1,66.0,1449.0
65,-6.7669,-79.8506,1,376.0,3655.0
65,-3.7481,-73.2442,1,75.0,1780.0
65,-5.1525,-80.6578,1,257.0,2425.0
65,-6.0347,-76.9742,1,3.0,466.0
65,-3.5711,-80.4592,1,47.0,486.0
66,-6.2294,-77.8728,1,8.0,242.0
66,-7.1547,-78.5108,1,3.0,367.0
66,-8.1,-79.0306,1,66.0,1470.0
66,-6.7669,-79.8506,1,400.0,3748.0
66,-3.7481,-73.2442,1,78.0,1834.0
66,-5.1525,-80.6578,1,265.0,2483.0
66,-6.0347,-76.9742,1,6.0,473.0
66,-3.5711,-80.4592,1,47.0,496.0
67,-6.2294,-77.8728,1,11.0,249.0
67,-7.1547,-78.5108,1,3.0,375.0
67,-8.1,-79.0306,1,66.0,1566.0
67,-6.7669,-79.8506,1,400.0,3856.0
67,-3.7481,-73.2442,1,82.0,1933.0
67,-5.1525,-80.6578,1,294.0,2598.0
67,-6.0347,-76.9742,1,6.0,489.0
67,-3.5711,-80.4592,1,47.0,507.0
68,-6.2294,-77.8728,1,11.0,259.0
68,-7.1547,-78.5108,1,3.0,393.0
68,-8.1,-79.0306,1,66.0,1623.0
68,-6.7669,-79.8506,1,417.0,3950.0
68,-3.7481,-73.2442,1,92.0,2037.0
68,-5.1525,-80.6578,1,294.0,2693.0
68,-6.0347,-76.9742,1,6.0,505.0
68,-3.5711,-80.4592,1,47.0,539.0
69,-6.2294,-77.8728,1,11.0,269.0
69,-7.1547,-78.5108,1,3.0,406.0
69,-8.1,-79.0306,1,66.0,1711.0
69,-6.7669,-79.8506,1,417.0,4147.0
69,-3.7481,-73.2442,1,95.0,2107.0
69,-5.1525,-80.6578,1,313.0,2830.0
69,-6.0347,-76.9742,1,6.0,549.0
69,-3.5711,-80.4592,1,59.0,557.0
70,-6.2294,-77.8728,1,11.0,270.0
70,-7.1547,-78.5108,1,3.0,411.0
70,-8.1,-79.0306,1,66.0,1834.0
70,-6.7669,-79.8506,1,455.0,4362.0
70,-3.7481,-73.2442,1,141.0,2254.0
70,-5.1525,-80.6578,1,313.0,2970.0
70,-6.0347,-76.9742,1,7.0,563.0
70,-3.5711,-80.4592,1,59.0,578.0
71,-6.2294,-77.8728,1,12.0,279.0
71,-7.1547,-78.5108,1,3.0,424.0
71,-8.1,-79.0306,1,66.0,2015.0
71,-6.7669,-79.8506,1,455.0,4596.0
71,-3.7481,-73.2442,1,209.0,2444.0
71,-5.1525,-80.6578,1,313.0,3032.0
71,-6.0347,-76.9742,1,8.0,598.0
71,-3.5711,-80.4592,1,59.0,603.0
72,-6.2294,-77.8728,1,15.0,311.0
72,-7.1547,-78.5108,1,3.0,429.0
72,-8.1,-79.0306,1,66.0,2122.0
72,-6.7669,-79.8506,1,474.0,4856.0
72,-3.7481,-73.2442,1,248.0,2696.0
72,-5.1525,-80.6578,1,313.0,3062.0
72,-6.0347,-76.9742,1,9.0,645.0
72,-3.5711,-80.4592,1,59.0,635.0
73,-6.2294,-77.8728,1,17.0,317.0
73,-7.1547,-78.5108,1,3.0,435.0
73,-8.1,-79.0306,1,66.0,2324.0
73,-6.7669,-79.8506,1,485.0,4961.0
73,-3.7481,-73.2442,1,250.0,2811.0
73,-5.1525,-80.6578,1,370.0,3091.0
73,-6.0347,-76.9742,1,12.0,652.0
73,-3.5711,-80.4592,1,59.0,639.0
74,-6.2294,-77.8728,1,17.0,325.0
74,-7.1547,-78.5108,1,3.0,446.0
74,-8.1,-79.0306,1,93.0,2378.0
74,-6.7669,-79.8506,1,485.0,5182.0
74,-3.7481,-73.2442,1,259.0,2960.0
74,-5.1525,-80.6578,1,370.0,3192.0
74,-6.0347,-76.9742,1,12.0,739.0
74,-3.5711,-80.4592,1,59.0,675.0
75,-6.2294,-77.8728,1,17.0,349.0
75,-7.1547,-78.5108,1,3.0,451.0
75,-8.1,-79.0306,1,93.0,2447.0
75,-6.7669,-79.8506,1,498.0,5409.0
75,-3.7481,-73.2442,1,260.0,3085.0
75,-5.1525,-80.6578,1,384.0,3335.0
75,-6.0347,-76.9742,1,13.0,822.0
75,-3.5711,-80.4592,1,62.0,702.0
76,-6.2294,-77.8728,1,17.0,371.0
76,-7.1547,-78.5108,1,3.0,483.0
76,-8.1,-79.0306,1,93.0,2542.0
76,-6.7669,-79.8506,1,516.0,5581.0
76,-3.7481,-73.2442,1,262.0,3166.0
76,-5.1525,-80.6578,1,385.0,3496.0
76,-6.0347,-76.9742,1,13.0,857.0
76,-3.5711,-80.4592,1,62.0,722.0
77,-6.2294,-77.8728,1,18.0,399.0
77,-7.1547,-78.5108,1,3.0,495.0
77,-8.1,-79.0306,1,93.0,2682.0
77,-6.7669,-79.8506,1,516.0,5690.0
77,-3.7481,-73.2442,1,264.0,3201.0
77,-5.1525,-80.6578,1,409.0,3621.0
77,-6.0347,-76.9742,1,13.0,903.0
77,-3.5711,-80.4592,1,65.0,727.0
78,-6.2294,-77.8728,1,18.0,437.0
78,-7.1547,-78.5108,1,3.0,520.0
78,-8.1,-79.0306,1,93.0,2793.0
78,-6.7669,-79.8506,1,542.0,5836.0
78,-3.7481,-73.2442,1,273.0,3293.0
78,-5.1525,-80.6578,1,426.0,3812.0
78,-6.0347,-76.9742,1,13.0,938.0
78,-3.5711,-80.4592,1,65.0,1032.0
79,-6.2294,-77.8728,1,18.0,451.0
79,-7.1547,-78.5108,1,3.0,557.0
79,-8.1,-79.0306,1,93.0,3023.0
79,-6.7669,-79.8506,1,566.0,6075.0
79,-3.7481,-73.2442,1,276.0,3391.0
79,-5.1525,-80.6578,1,429.0,4219.0
79,-6.0347,-76.9742,1,14.0,957.0
79,-3.5711,-80.4592,1,68.0,1032.0
80,-6.2294,-77.8728,1,20.0,460.0
80,-7.1547,-78.5108,1,3.0,591.0
80,-8.1,-79.0306,1,93.0,3178.0
80,-6.7669,-79.8506,1,565.0,6217.0
80,-3.7481,-73.2442,1,280.0,3524.0
80,-5.1525,-80.6578,1,429.0,5457.0
80,-6.0347,-76.9742,1,16.0,980.0
80,-3.5711,-80.4592,1,69.0,1074.0
81,-6.2294,-77.8728,1,20.0,511.0
81,-7.1547,-78.5108,1,3.0,625.0
81,-8.1,-79.0306,1,163.0,3309.0
81,-6.7669,-79.8506,1,571.0,6453.0
81,-3.7481,-73.2442,1,288.0,3720.0
81,-5.1525,-80.6578,1,441.0,5457.0
81,-6.0347,-76.9742,1,16.0,1003.0
81,-3.5711,-80.4592,1,69.0,1091.0
82,-6.2294,-77.8728,1,20.0,533.0
82,-7.1547,-78.5108,1,3.0,645.0
82,-8.1,-79.0306,1,169.0,3523.0
82,-6.7669,-79.8506,1,602.0,6732.0
82,-3.7481,-73.2442,1,288.0,3816.0
82,-5.1525,-80.6578,1,481.0,6039.0
82,-6.0347,-76.9742,1,18.0,1037.0
82,-3.5711,-80.4592,1,69.0,1115.0
83,-6.2294,-77.8728,1,21.0,546.0
83,-7.1547,-78.5108,1,3.0,669.0
83,-8.1,-79.0306,1,174.0,3818.0
83,-6.7669,-79.8506,1,605.0,7020.0
83,-3.7481,-73.2442,1,289.0,3959.0
83,-5.1525,-80.6578,1,497.0,6942.0
83,-6.0347,-76.9742,1,19.0,1093.0
83,-3.5711,-80.4592,1,69.0,1219.0
84,-6.2294,-77.8728,1,21.0,563.0
84,-7.1547,-78.5108,1,4.0,700.0
84,-8.1,-79.0306,1,179.0,3816.0
84,-6.7669,-79.8506,1,608.0,7060.0
84,-3.7481,-73.2442,1,293.0,4109.0
84,-5.1525,-80.6578,1,507.0,7180.0
84,-6.0347,-76.9742,1,19.0,1151.0
84,-3.5711,-80.4592,1,70.0,1219.0
85,-6.2294,-77.8728,1,21.0,582.0
85,-7.1547,-78.5108,1,5.0,720.0
85,-8.1,-79.0306,1,184.0,3998.0
85,-6.7669,-79.8506,1,611.0,7020.0
85,-3.7481,-73.2442,1,295.0,4635.0
85,-5.1525,-80.6578,1,510.0,7180.0
85,-6.0347,-76.9742,1,19.0,1225.0
85,-3.5711,-80.4592,1,71.0,1219.0
86,-6.2294,-77.8728,1,21.0,605.0
86,-7.1547,-78.5108,1,5.0,747.0
86,-8.1,-79.0306,1,191.0,4660.0
86,-6.7669,-79.8506,1,612.0,8484.0
86,-3.7481,-73.2442,1,296.0,4715.0
86,-5.1525,-80.6578,1,519.0,7504.0
86,-6.0347,-76.9742,1,21.0,1296.0
86,-3.5711,-80.4592,1,75.0,1348.0
87,-6.2294,-77.8728,1,21.0,608.0
87,-7.1547,-78.5108,1,6.0,786.0
87,-8.1,-79.0306,1,199.0,4898.0
87,-6.7669,-79.8506,1,616.0,8811.0
87,-3.7481,-73.2442,1,297.0,5133.0
87,-5.1525,-80.6578,1,527.0,8143.0
87,-6.0347,-76.9742,1,24.0,1335.0
87,-3.5711,-80.4592,1,76.0,1352.0
88,-6.2294,-77.8728,1,26.0,637.0
88,-7.1547,-78.5108,1,7.0,830.0
88,-8.1,-79.0306,1,205.0,5114.0
88,-6.7669,-79.8506,1,618.0,9138.0
88,-3.7481,-73.2442,1,299.0,5355.0
88,-5.1525,-80.6578,1,531.0,8148.0
88,-6.0347,-76.9742,1,25.0,1433.0
88,-3.5711,-80.4592,1,77.0,1226.0
89,-6.2294,-77.8728,1,26.0,654.0
89,-7.1547,-78.5108,1,7.0,853.0
89,-8.1,-79.0306,1,212.0,5351.0
89,-6.7669,-79.8506,1,621.0,9348.0
89,-3.7481,-73.2442,1,300.0,5517.0
89,-5.1525,-80.6578,1,538.0,7890.0
89,-6.0347,-76.9742,1,28.0,1502.0
89,-3.5711,-80.4592,1,79.0,1267.0
90,-6.2294,-77.8728,1,27.0,680.0
90,-7.1547,-78.5108,1,8.0,882.0
90,-8.1,-79.0306,1,220.0,5392.0
90,-6.7669,-79.8506,1,621.0,9440.0
90,-3.7481,-73.2442,1,300.0,5757.0
90,-5.1525,-80.6578,1,548.0,9510.0
90,-6.0347,-76.9742,1,30.0,1662.0
90,-3.5711,-80.4592,1,82.0,1489.0
91,-6.2294,-77.8728,1,27.0,732.0
91,-7.1547,-78.5108,1,9.0,875.0
91,-8.1,-79.0306,1,223.0,5483.0
91,-6.7669,-79.8506,1,629.0,9634.0
91,-3.7481,-73.2442,1,300.0,6172.0
91,-5.1525,-80.6578,1,556.0,10198.0
91,-6.0347,-76.9742,1,31.0,1781.0
91,-3.5711,-80.4592,1,84.0,1501.0
92,-6.2294,-77.8728,1,27.0,758.0
92,-7.1547,-78.5108,1,9.0,907.0
92,-8.1,-79.0306,1,235.0,5670.0
92,-6.7669,-79.8506,1,630.0,9686.0
92,-3.7481,-73.2442,1,303.0,6187.0
92,-5.1525,-80.6578,1,560.0,10487.0
92,-6.0347,-76.9742,1,34.0,1847.0
92,-3.5711,-80.4592,1,86.0,1543.0
93,-6.2294,-77.8728,1,27.0,771.0
93,-7.1547,-78.5108,1,10.0,935.0
93,-8.1,-79.0306,1,244.0,5841.0
93,-6.7669,-79.8506,1,634.0,9829.0
93,-3.7481,-73.2442,1,305.0,6225.0
93,-5.1525,-80.6578,1,568.0,10716.0
93,-6.0347,-76.9742,1,38.0,1896.0
93,-3.5711,-80.4592,1,89.0,1581.0
94,-6.2294,-77.8728,1,27.0,823.0
94,-7.1547,-78.5108,1,11.0,947.0
94,-8.1,-79.0306,1,252.0,5916.0
94,-6.7669,-79.8506,1,635.0,9933.0
94,-3.7481,-73.2442,1,307.0,6349.0
94,-5.1525,-80.6578,1,573.0,10886.0
94,-6.0347,-76.9742,1,38.0,1952.0
94,-3.5711,-80.4592,1,91.0,1585.0
95,-6.2294,-77.8728,1,27.0,873.0
95,-7.1547,-78.5108,1,11.0,984.0
95,-8.1,-79.0306,1,262.0,6082.0
95,-6.7669,-79.8506,1,636.0,10100.0
95,-3.7481,-73.2442,1,308.0,6506.0
95,-5.1525,-80.6578,1,584.0,11067.0
95,-6.0347,-76.9742,1,40.0,2052.0
95,-3.5711,-80.4592,1,93.0,1631.0
96,-6.2294,-77.8728,1,27.0,926.0
96,-7.1547,-78.5108,1,13.0,1013.0
96,-8.1,-79.0306,1,273.0,6311.0
96,-6.7669,-79.8506,1,642.0,10286.0
96,-3.7481,-73.2442,1,309.0,6719.0
96,-5.1525,-80.6578,1,593.0,11520.0
96,-6.0347,-76.9742,1,41.0,2206.0
96,-3.5711,-80.4592,1,93.0,1686.0
97,-6.2294,-77.8728,1,27.0,995.0
97,-7.1547,-78.5108,1,13.0,1062.0
97,-8.1,-79.0306,1,286.0,6642.0
97,-6.7669,-79.8506,1,648.0,10532.0
97,-3.7481,-73.2442,1,311.0,7000.0
97,-5.1525,-80.6578,1,601.0,12177.0
97,-6.0347,-76.9742,1,42.0,2306.0
97,-3.5711,-80.4592,1,95.0,1736.0
98,-6.2294,-77.8728,1,28.0,1033.0
98,-7.1547,-78.5108,1,14.0,1135.0
98,-8.1,-79.0306,1,303.0,6830.0
98,-6.7669,-79.8506,1,656.0,10791.0
98,-3.7481,-73.2442,1,311.0,7167.0
98,-5.1525,-80.6578,1,605.0,12768.0
98,-6.0347,-76.9742,1,46.0,2454.0
98,-3.5711,-80.4592,1,96.0,1814.0
99,-6.2294,-77.8728,1,29.0,1102.0
99,-7.1547,-78.5108,1,16.0,1199.0
99,-8.1,-79.0306,1,317.0,7026.0
99,-6.7669,-79.8506,1,659.0,11059.0
99,-3.7481,-73.2442,1,315.0,7478.0
99,-5.1525,-80.6578,1,612.0,13411.0
99,-6.0347,-76.9742,1,53.0,2674.0
99,-3.5711,-80.4592,1,97.0,1879.0
100,-6.2294,-77.8728,1,29.0,1170.0
100,-7.1547,-78.5108,1,16.0,1279.0
100,-8.1,-79.0306,1,332.0,7239.0
100,-6.7669,-79.8506,1,663.0,11276.0
100,-3.7481,-73.2442,1,316.0,7629.0
100,-5.1525,-80.6578,1,623.0,13799.0
100,-6.0347,-76.9742,1,59.0,2754.0
100,-3.5711,-80.4592,1,98.0,1937.0
101,-6.2294,-77.8728,1,29.0,1179.0
101,-7.1547,-78.5108,1,16.0,1314.0
101,-8.1,-79.0306,1,348.0,7391.0
101,-6.7669,-79.8506,1,668.0,11394.0
101,-3.7481,-73.2442,1,316.0,7737.0
101,-5.1525,-80.6578,1,631.0,14046.0
101,-6.0347,-76.9742,1,63.0,2826.0
101,-3.5711,-80.4592,1,99.0,1975.0
102,-6.2294,-77.8728,1,30.0,1349.0
102,-7.1547,-78.5108,1,17.0,1350.0
102,-8.1,-79.0306,1,365.0,7579.0
102,-6.7669,-79.8506,1,674.0,11576.0
102,-3.7481,-73.2442,1,318.0,7781.0
102,-5.1525,-80.6578,1,642.0,14220.0
102,-6.0347,-76.9742,1,66.0,2911.0
102,-3.5711,-80.4592,1,104.0,2008.0
103,-6.2294,-77.8728,1,30.0,1407.0
103,-7.1547,-78.5108,1,18.0,1378.0
103,-8.1,-79.0306,1,384.0,7714.0
103,-6.7669,-79.8506,1,680.0,11699.0
103,-3.7481,-73.2442,1,320.0,7849.0
103,-5.1525,-80.6578,1,651.0,14413.0
103,-6.0347,-76.9742,1,72.0,3015.0
103,-3.5711,-80.4592,1,106.0,2115.0
104,-6.2294,-77.8728,1,31.0,1440.0
104,-7.1547,-78.5108,1,18.0,1422.0
104,-8.1,-79.0306,1,400.0,7839.0
104,-6.7669,-79.8506,1,688.0,11883.0
104,-3.7481,-73.2442,1,321.0,7953.0
104,-5.1525,-80.6578,1,661.0,14659.0
104,-6.0347,-76.9742,1,80.0,3110.0
104,-3.5711,-80.4592,1,108.0,2136.0
105,-6.2294,-77.8728,1,32.0,1483.0
105,-7.1547,-78.5108,1,19.0,1474.0
105,-8.1,-79.0306,1,414.0,8060.0
105,-6.7669,-79.8506,1,694.0,12069.0
105,-3.7481,-73.2442,1,324.0,8051.0
105,-5.1525,-80.6578,1,667.0,14902.0
105,-6.0347,-76.9742,1,83.0,3250.0
105,-3.5711,-80.4592,1,108.0,2195.0
106,-6.2294,-77.8728,1,33.0,1565.0
106,-7.1547,-78.5108,1,20.0,1518.0
106,-8.1,-79.0306,1,431.0,8185.0
106,-6.7669,-79.8506,1,700.0,12175.0
106,-3.7481,-73.2442,1,326.0,8195.0
106,-5.1525,-80.6578,1,683.0,15123.0
106,-6.0347,-76.9742,1,83.0,3383.0
106,-3.5711,-80.4592,1,109.0,2233.0
107,-6.2294,-77.8728,1,33.0,1595.0
107,-7.1547,-78.5108,1,22.0,1568.0
107,-8.1,-79.0306,1,441.0,8381.0
107,-6.7669,-79.8506,1,705.0,12315.0
107,-3.7481,-73.2442,1,329.0,8335.0
107,-5.1525,-80.6578,1,689.0,15389.0
107,-6.0347,-76.9742,1,99.0,3553.0
107,-3.5711,-80.4592,1,110.0,2288.0
108,-6.2294,-77.8728,1,34.0,1612.0
108,-7.1547,-78.5108,1,22.0,1597.0
108,-8.1,-79.0306,1,462.0,8525.0
108,-6.7669,-79.8506,1,709.0,12420.0
108,-3.7481,-73.2442,1,330.0,8364.0
108,-5.1525,-80.6578,1,694.0,15587.0
108,-6.0347,-76.9742,1,101.0,3614.0
108,-3.5711,-80.4592,1,111.0,2321.0
109,-6.2294,-77.8728,1,34.0,1655.0
109,-7.1547,-78.5108,1,24.0,1631.0
109,-8.1,-79.0306,1,481.0,8658.0
109,-6.7669,-79.8506,1,713.0,12552.0
109,-3.7481,-73.2442,1,330.0,8449.0
109,-5.1525,-80.6578,1,700.0,15686.0
109,-6.0347,-76.9742,1,123.0,3700.0
109,-3.5711,-80.4592,1,111.0,2346.0
110,-6.2294,-77.8728,1,34.0,1689.0
110,-7.1547,-78.5108,1,24.0,1678.0
110,-8.1,-79.0306,1,496.0,8849.0
110,-6.7669,-79.8506,1,718.0,12709.0
110,-3.7481,-73.2442,1,332.0,8681.0
110,-5.1525,-80.6578,1,715.0,15863.0
110,-6.0347,-76.9742,1,126.0,3804.0
110,-3.5711,-80.4592,1,112.0,2386.0
111,-6.2294,-77.8728,1,34.0,1845.0
111,-7.1547,-78.5108,1,43.0,1774.0
111,-8.1,-79.0306,1,515.0,9090.0
111,-6.7669,-79.8506,1,722.0,12892.0
111,-3.7481,-73.2442,1,334.0,8743.0
111,-5.1525,-80.6578,1,725.0,16101.0
111,-6.0347,-76.9742,1,129.0,3975.0
111,-3.5711,-80.4592,1,112.0,2442.0
112,-6.2294,-77.8728,1,34.0,1916.0
112,-7.1547,-78.5108,1,59.0,1816.0
112,-8.1,-79.0306,1,528.0,9307.0
112,-6.7669,-79.8506,1,725.0,13098.0
112,-3.7481,-73.2442,1,334.0,8786.0
112,-5.1525,-80.6578,1,733.0,16250.0
112,-6.0347,-76.9742,1,131.0,4163.0
112,-3.5711,-80.4592,1,115.0,2479.0
113,-6.2294,-77.8728,1,35.0,1971.0
113,-7.1547,-78.5108,1,62.0,1929.0
113,-8.1,-79.0306,1,538.0,9490.0
113,-6.7669,-79.8506,1,731.0,13259.0
113,-3.7481,-73.2442,1,339.0,8835.0
113,-5.1525,-80.6578,1,737.0,16461.0
113,-6.0347,-76.9742,1,138.0,4361.0
113,-3.5711,-80.4592,1,118.0,2518.0
114,-6.2294,-77.8728,1,42.0,2020.0
114,-7.1547,-78.5108,1,65.0,1983.0
114,-8.1,-79.0306,1,553.0,9692.0
114,-6.7669,-79.8506,1,737.0,13475.0
114,-3.7481,-73.2442,1,341.0,8904.0
114,-5.1525,-80.6578,1,742.0,16634.0
114,-6.0347,-76.9742,1,142.0,4548.0
114,-3.5711,-80.4592,1,120.0,2607.0
115,-6.2294,-77.8728,1,43.0,2052.0
115,-7.1547,-78.5108,1,67.0,2091.0
