-5.800689697265625000e+00
-5.800689697265625000e+00
-5.800689697265625000e+00
-5.800689697265625000e+00
-5.800689697265625000e+00
-5.800689697265625000e+00
-5.800689697265625000e+00
-5.800689697265625000e+00
-5.137350082397460938e+00
2.033962726593017578e+00
9.205287933349609375e+00
1.637661361694335938e+01
2.354792594909667969e+01
3.071924972534179688e+01
3.789057540893554688e+01
4.506188964843750000e+01
5.223321533203125000e+01
5.940454101562500000e+01
6.657585144042968750e+01
7.374716186523437500e+01
8.091850280761718750e+01
8.808981323242187500e+01
9.526112365722656250e+01
1.167750930786132812e+02
1.239463958740234375e+02
1.311177368164062500e+02
1.382890472412109375e+02
1.580223999023437500e+02
1.782046051025390625e+02
1.983867797851562500e+02
2.185689697265625000e+02
2.387511901855468750e+02
2.589333801269531250e+02
2.791155395507812500e+02
2.992977600097656250e+02
3.201551818847656250e+02
3.469750671386718750e+02
3.737950134277343750e+02
4.006148376464843750e+02
4.274347839355468750e+02
4.542546997070312500e+02
4.810745239257812500e+02
5.078944396972656250e+02
5.615341796875000000e+02
5.883541259765625000e+02
6.151740722656250000e+02
6.419938964843750000e+02
6.688138427734375000e+02
6.956337890625000000e+02
7.224536132812500000e+02
7.492735595703125000e+02
7.760933837890625000e+02
8.029133300781250000e+02
8.297332763671875000e+02
8.576347656250000000e+02
9.070943603515625000e+02
9.565540771484375000e+02
1.006013671875000000e+03
1.055473144531250000e+03
1.104932861328125000e+03
1.154392456054687500e+03
1.203852050781250000e+03
1.253311645507812500e+03
1.302771240234375000e+03
1.352230834960937500e+03
1.401690551757812500e+03
1.475715820312500000e+03
1.552694580078125000e+03
1.629673461914062500e+03
1.706651977539062500e+03
1.783630859375000000e+03
1.860609863281250000e+03
1.937588500976562500e+03
2.014567382812500000e+03
2.091546142578125000e+03
2.184418945312500000e+03
2.279447265625000000e+03
2.374475585937500000e+03
2.469504150390625000e+03
2.564531982421875000e+03
2.659560546875000000e+03
2.754588623046875000e+03
2.849616943359375000e+03
