2.944645019531250000e+03
3.039673339843750000e+03
3.134701904296875000e+03
3.229730224609375000e+03
3.324758056640625000e+03
3.419786621093750000e+03
3.514814697265625000e+03
3.609843017578125000e+03
3.704871093750000000e+03
3.799899414062500000e+03
3.894928222656250000e+03
3.989955810546875000e+03
4.084984130859375000e+03
4.180012695312500000e+03
4.275040527343750000e+03
4.370068847656250000e+03
4.465097167968750000e+03
4.560125488281250000e+03
4.655154296875000000e+03
4.750182128906250000e+03
4.845210449218750000e+03
